year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2013,5,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",406,95,35.39,4.95,18.42,0,36.23,12,2,5786,1814,369,1004,0,2599
2013,5,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",120,30,6.83,2.29,8.62,0,12.26,0,1,1720,414,185,440,0,681
2013,5,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",212,69,26.59,5.19,16.37,0,20.85,12,1,3953,1210,613,679,0,1451
2013,5,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",119,43,13.89,2.56,9.7,0,16.84,1,0,2482,580,235,353,0,1314
2013,5,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",115,23,9.28,1.33,5.39,0,7,1,0,1291,505,186,205,0,395
2013,5,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",58,20,5.34,3.15,2.92,0,8.59,0,0,1462,250,353,195,0,664
2013,5,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",119,38,16.49,4.68,9.33,0,7.5,4,0,1823,588,354,371,0,510
2013,5,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",119,50,17.13,5.9,14.39,0,12.58,0,0,3323,896,1176,475,0,776
2013,5,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",119,33,13.33,0.8,10.62,0,8.26,2,0,2230,714,204,407,0,905
2013,5,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",62,26,8.22,1.8,2.7,0,13.27,0,0,2067,289,321,215,0,1242
2013,5,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",88,27,10.67,1.8,9.14,0,5.38,1,1,1348,593,84,274,0,397
2013,5,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",120,34,9.88,1.84,7.38,0,14.9,4,0,1632,392,166,252,0,822
2013,5,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",88,30,13.76,2.28,6.1,0,7.85,2,0,1639,618,337,290,0,394
2013,5,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",93,21,9.74,0.96,5.01,0,5.29,3,0,1062,317,127,208,0,410
2013,5,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",93,22,7.81,1.97,3.65,0,8.56,2,0,1347,311,191,203,0,642
2013,5,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",93,21,7.83,0.27,3.6,0,9.31,0,0,1405,540,61,246,0,558
2013,5,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",44,4,1.91,0,2.09,0,0,0,0,241,55,0,186,0,0
2013,6,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1158,306,41.34,5.81,189.49,0,69.36,6,4,21550,3440,384,10943,0,6783
2013,6,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2599,632,170.28,34.19,179.14,0.29,248.1,16,5,40246,11098,2419,6963,6,19760
2013,6,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12985,3251,624.13,210.73,713.17,3.58,1699.38,209,53,239155,62101,15590,33889,275,127300
2013,6,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",109,42,12.19,1.71,21.82,0.76,5.52,0,0,2653,1258,64,729,16,586
2013,6,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",196,63,27.06,1.82,20.02,0,14.09,1,2,6842,2637,117,837,0,3251
2013,6,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",905,376,82.36,13.1,195.05,0,85.48,11,6,28919,5110,1120,15314,0,7375
2013,6,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1007,317,62.44,18.75,121.13,0,114.68,7,2,19263,3360,1596,6397,0,7910
2013,6,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",291,104,13.8,4.6,55.71,0,29.89,9,4,7624,752,356,3803,0,2713
2013,6,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",293,100,24.09,3.04,38.2,0,34.67,5,1,4987,1073,345,1473,0,2096
2013,6,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",807,247,84.31,11.6,61.03,0,90.05,2,3,14288,4639,777,2433,0,6439
2013,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4470,1272,227.67,41.28,443.65,0,559.4,94,42,102693,23043,3946,26916,0,48788
2013,6,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",437,163,53.37,16.47,37.51,0,55.64,3,3,9556,2737,1177,1693,0,3949
2013,6,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",812,226,67.88,13.91,44.29,0,99.92,9,2,12881,3728,1144,1651,0,6358
2013,6,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",940,277,51.65,15.29,126.34,0,83.73,23,7,16334,2619,1233,7130,0,5352
2013,6,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3965,851,198.24,47.76,270.5,0.34,334.16,29,16,59014,17609,3300,11808,11,26286
2013,6,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",57,18,5.44,0,10.82,0.79,0.94,0,0,1020,359,0,376,19,266
2013,6,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1310,379,55.9,21.12,187.91,0,114.06,48,28,27438,3866,1627,12513,0,9432
2013,6,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",137,54,22.35,2.22,4.61,0.37,24.45,1,0,2835,857,198,166,10,1604
2013,6,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",143,37,15.32,2.41,1.31,0,17.95,3,0,2589,821,245,53,0,1470
2013,6,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",495,150,46,13.66,32.72,0,57.62,1,1,8000,1875,875,1384,0,3866
2013,6,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",407,142,49.25,11.27,25.54,0,55.93,2,4,7687,2417,657,926,0,3687
2013,6,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",640,198,67.81,6.56,28.46,0,95.17,10,1,11869,3366,527,1349,0,6627
2013,6,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",323,95,25.82,6.12,14.71,0,48.35,6,1,6830,1508,641,631,0,4050
2013,6,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",265,92,25.44,3.85,21.13,0,41.58,4,0,5487,1337,310,1088,0,2752
2013,6,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",795,227,65.37,15.68,53.28,0,92.67,24,4,16907,5078,1697,2432,0,7700
2013,6,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",325,98,28.78,7.94,11.14,0,50.14,4,0,5910,1709,816,449,0,2936
2013,6,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",389,93,36.23,5.13,24.14,0,27.5,0,2,4711,1657,467,855,0,1732
2013,6,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",30,9,1.41,0,5.21,0,2.38,0,0,668,216,0,192,0,260
2013,6,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",30,7,3.17,0.17,0.06,0,3.6,0,0,560,218,13,3,0,326
2013,6,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",277,69,13.76,4.43,25.07,0,25.73,0,3,3668,568,271,1115,0,1714
2013,6,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",98,27,10.92,0.89,9.03,0,6.16,1,0,1334,513,64,324,0,433
2013,6,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",118,45,17.24,1.98,5.96,0,19.83,0,0,2403,722,164,266,0,1251
2013,6,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",365,90,35.68,7.75,19.89,0,26.68,0,1,4683,1620,570,668,0,1825
2013,6,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",205,81,33.88,6.18,4.01,0,36.93,6,0,4973,2006,439,184,0,2344
2013,6,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",88,35,16.36,2.42,6.76,0,9.45,0,0,1750,722,150,424,0,454
2013,6,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",232,76,25.08,5.28,4.32,0,41.32,7,1,4053,1273,333,187,0,2260
2013,6,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",219,80,29.96,3.54,21.06,0,25.44,3,1,4509,1614,429,713,0,1753
2013,6,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",367,117,40.98,8.6,16.73,0,50.69,3,3,7180,2438,725,699,0,3318
2013,6,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",286,94,31.24,6.89,12.96,0,42.9,7,0,5167,1312,479,449,0,2927
2013,6,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",526,161,61.21,11.31,33.65,0,54.83,4,4,9147,3200,992,1357,0,3598
2013,6,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",25,12,5.41,0.3,3.24,0,3.05,0,0,523,183,19,114,0,207
2013,6,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",235,78,26.86,5.79,7.9,0,37.45,4,0,3984,1132,375,251,0,2226
2013,6,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",166,61,14.6,3.44,13.16,0,29.8,4,2,2926,484,266,473,0,1703
2013,6,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",141,35,10.49,1.64,7.83,0,15.04,0,3,1774,353,102,334,0,985
2013,6,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",413,121,39.22,8.16,34.28,0,39.34,7,5,7684,2635,895,1713,0,2441
2013,6,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",321,126,22.39,9.16,48.41,0,46.04,7,4,9105,1345,673,3847,0,3240
2013,6,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",146,59,23.71,4.52,4.47,0,26.31,1,0,3558,999,491,184,0,1884
2013,6,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",118,44,17.92,1.93,6.58,0,17.57,2,0,2742,850,120,221,0,1551
2013,6,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",118,37,11.07,2.4,9.57,0,13.97,2,0,2187,494,177,320,0,1196
2013,6,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",435,145,51.93,10.69,9.93,0,72.44,6,1,8787,2415,1047,405,0,4920
2013,6,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",58,28,10.87,0.94,2.24,0,13.96,2,0,1508,557,74,98,0,779
2013,6,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",164,55,21.35,3.4,2.59,0,27.67,3,0,3183,1027,314,97,0,1745
2013,6,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",235,92,36.16,8.16,5.25,0,42.44,1,1,5479,1653,604,232,0,2990
2013,6,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",120,25,7.11,1.8,9.53,0,6.55,0,1,1848,1111,171,278,0,288
2013,6,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",249,87,28.23,5.65,7.29,0,45.82,2,0,5836,1485,517,358,0,3476
2013,6,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",85,33,11.39,2.01,6.13,0,13.47,0,0,1965,454,218,207,0,1086
2013,6,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",19,9,3.93,0,0.04,0,5.02,0,0,460,148,0,2,0,310
2013,6,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",175,74,34.51,2.59,7.72,0,29.18,1,3,4687,1535,312,253,0,2587
2013,6,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",323,89,31.03,4.93,12.88,0,40.16,2,0,4678,1318,645,419,0,2296
2013,6,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",109,51,13.34,4.58,11.58,0,21.51,2,0,2841,551,425,403,0,1462
2013,6,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",60,18,6.25,0.31,1.23,0,10.21,1,1,943,314,31,26,0,572
2013,6,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",115,38,14.63,2.18,5.12,0,16.07,6,0,2145,705,171,275,0,994
2013,6,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",145,40,15.59,1.78,4.48,0,18.15,1,1,2422,610,129,156,0,1527
2013,6,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",60,25,12.25,0.73,0.63,0,11.39,0,0,1512,634,51,19,0,808
2013,6,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",387,96,25.18,6.28,19.3,0,45.24,3,2,5672,1213,520,669,0,3270
2013,6,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",55,27,7.5,1.63,0.95,0,16.91,0,0,1401,436,97,27,0,841
2013,6,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",399,136,35.69,5.27,36.18,0,58.85,12,2,9291,2147,478,2536,0,4130
2013,6,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",55,25,7.26,0.43,1.89,0,15.43,1,1,1748,365,61,86,0,1236
2013,6,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",55,27,11.08,0.56,2.74,0,12.62,0,0,1945,780,77,90,0,998
2013,6,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",118,30,5.57,5.13,9.2,0,10.1,0,0,1506,158,187,626,0,535
2013,6,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",132,52,18.27,1.76,5.96,0,26.01,2,1,3331,703,215,184,0,2229
2013,6,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",206,70,22.54,5.02,12.34,0,30.09,1,0,4306,1232,404,444,0,2226
2013,6,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",60,21,7.59,0.82,3.12,0,9.48,0,1,1159,336,102,88,0,633
2013,6,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",88,36,9.67,2.37,6.5,0,17.45,2,0,2195,437,321,163,0,1274
2013,6,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",134,49,11.02,2.57,5.78,0,29.63,4,1,2729,594,179,167,0,1789
2013,6,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",115,40,12.83,1.81,2.32,0,23.04,2,0,2394,678,125,75,0,1516
2013,6,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",47,13,4.92,0.25,1.48,0,6.35,0,0,920,313,7,34,0,566
2013,6,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",52,18,3.85,0.5,4.54,0,9.12,0,0,1036,174,20,167,0,675
2013,6,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",90,35,9.64,1.86,3.97,0,19.53,2,0,1693,301,174,175,0,1043
2013,6,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",55,20,6.35,0.08,0.37,0,13.2,1,1,1218,264,17,23,0,914
2013,6,AA,American Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",36,15,5.76,0.19,1.33,0,7.72,2,0,939,289,24,48,0,578
2013,6,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",43,3,1.86,0,1.14,0,0,0,0,75,45,0,30,0,0
2013,7,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13570,2678,570.36,95.7,738.86,0.8,1272.27,278,102,169333,51650,6832,30503,28,80320
2013,7,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",217,64,28.77,1.4,25.15,0,8.68,6,0,4263,2047,427,736,0,1053
2013,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2732,541,171.71,22.35,156.42,0,190.51,43,5,33665,12277,1346,7348,0,12694
2013,7,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",124,40,12.83,1.18,21.23,0,4.75,2,2,2798,791,411,982,0,614
2013,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",945,345,67.55,9.74,187.87,0,79.85,60,10,24258,4003,498,13333,0,6424
2013,7,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1203,349,60.63,8.79,201.48,0,78.1,17,4,22053,3809,641,10250,0,7353
2013,7,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1063,328,79.58,10.71,128.6,0,109.1,12,4,17674,4163,577,6019,0,6915
2013,7,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4122,859,202.27,35.73,268.28,0.94,351.78,33,14,52508,15714,2502,10216,21,24055
2013,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4637,952,197.64,32.19,294.37,0,427.8,78,14,52334,10866,1868,11894,0,27706
2013,7,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",304,101,22.35,5.05,50.18,0,23.41,2,3,4870,1000,283,2134,0,1453
2013,7,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",303,89,11.57,4.19,48.98,0,24.26,14,1,5326,722,223,2526,0,1855
2013,7,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",62,17,4.43,0,11.84,0,0.73,1,0,572,238,0,283,0,51
2013,7,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1376,383,68.05,12.08,191.29,0,111.58,69,23,23047,3605,620,11086,0,7736
2013,7,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",833,217,82.76,13.01,50.1,0,71.13,3,4,10567,3470,719,1990,0,4388
2013,7,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",461,120,42.96,6.04,24.63,0,46.37,2,1,6077,1958,266,1254,0,2599
2013,7,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",845,211,71.33,10.14,52.44,0,77.09,10,1,11707,3576,862,2347,0,4922
2013,7,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",978,295,70.54,12.29,112.59,0,99.59,27,2,14801,3374,720,5177,0,5530
2013,7,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",826,167,48.95,4.61,39.03,0,74.41,30,2,9824,2989,238,2209,0,4388
2013,7,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",297,64,26.23,3.61,5.87,0,28.3,10,0,3087,1177,128,242,0,1540
2013,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",354,93,46.33,3.43,9.86,0,33.38,4,2,4587,2244,220,365,0,1758
2013,7,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",31,6,1.35,0,4.65,0,0,0,1,154,33,0,121,0,0
2013,7,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",524,132,47.99,5.7,38.35,0,39.96,2,0,6645,2422,243,1741,0,2239
2013,7,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",31,13,6.41,0,0.7,0,5.89,0,0,990,357,0,21,0,612
2013,7,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",333,77,35.88,2.49,11.33,0,27.29,5,1,3506,1510,166,481,0,1349
2013,7,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",321,89,33.52,4.86,13.37,0,37.25,1,0,4742,1606,377,481,0,2278
2013,7,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",153,49,17.66,3.89,5.08,0,22.36,0,0,2561,834,241,166,0,1320
2013,7,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",149,55,20.08,4.07,5.31,0,25.54,2,1,3937,1204,332,211,0,2190
2013,7,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",425,129,54.94,6.83,25.74,0,41.49,4,3,6470,2506,499,823,0,2642
2013,7,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",662,167,60.99,14.66,24.05,0,67.3,10,1,8922,2773,917,1390,0,3842
2013,7,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",336,102,17.59,2.93,45.58,0,35.91,21,5,5685,931,123,2181,0,2450
2013,7,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",31,20,6.97,1.2,3.15,0,8.68,0,0,1280,368,70,116,0,726
2013,7,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",39,15,8.17,0.48,1.73,0,4.61,0,1,994,542,13,47,0,392
2013,7,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",245,71,27.18,6.42,7.79,0,29.61,2,6,3496,1114,565,265,0,1552
2013,7,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",175,66,22.31,2.6,17.6,0,23.5,4,2,3807,1039,187,1052,0,1529
2013,7,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",378,58,29.28,1.73,5.84,0,21.15,2,1,2708,1350,99,175,0,1084
2013,7,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",123,40,14.65,1.49,7.27,0,16.6,0,2,1925,659,128,168,0,970
2013,7,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",123,33,12,1.18,1.68,0,18.14,0,0,2028,631,79,65,0,1253
2013,7,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",242,72,26.63,2.67,7.9,0,34.8,5,1,3666,1298,154,272,0,1942
2013,7,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",153,52,16.11,3.35,6.25,0,26.29,1,1,2828,828,230,237,0,1533
2013,7,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",123,27,11.77,3.52,3.63,0,8.09,1,0,1153,494,289,85,0,285
2013,7,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",124,29,11.76,1.97,4.72,0,10.54,0,0,2336,1284,198,281,0,573
2013,7,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",209,74,30.68,2.31,6.76,0,34.25,4,0,4061,1478,143,281,0,2159
2013,7,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",88,29,12.21,0.22,5.34,0,11.24,1,0,1460,628,9,136,0,687
2013,7,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",336,87,30.41,8.22,15.66,0,32.7,8,0,4579,1860,366,487,0,1866
2013,7,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",399,108,31.03,5,25.84,0,46.13,4,0,5839,1349,510,1108,0,2872
2013,7,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",61,26,9.55,0.29,1.65,0,14.51,0,1,1508,551,30,43,0,884
2013,7,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",242,82,29.35,8.18,3.12,0,41.35,3,1,4315,1168,356,117,0,2674
2013,7,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",276,63,15.65,1.34,26.37,0,19.64,1,4,2882,575,129,850,0,1328
2013,7,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",403,112,49.19,7.68,24.38,0,30.76,1,4,6074,2411,540,861,0,2262
2013,7,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",427,117,33.8,7.56,39.28,0,36.36,8,0,6821,1784,445,1958,0,2634
2013,7,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",238,74,25.82,4.86,13.78,0,29.55,3,4,4137,1361,459,449,0,1868
